No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,
22523,2015,9,25,10,25,25,9,41,700,37,21.5,1008.2,9.7,0,4,MEDIUM
22524,2015,9,25,11,20,20,7,28,500,54,23,1007.6,3.5,0,3,LOW
22525,2015,9,25,12,18,18,2,12,300,76,24.1,1007.1,1.7,0,4.2,LOW
22526,2015,9,25,13,17,17,2,10,200,82,24.6,1006.8,-0.6,0,3.5,LOW
22527,2015,9,25,14,15,15,2,10,200,86,25.1,1006.6,-1.7,0,3,LOW
22528,2015,9,25,15,5,5,2,12,200,89,24.3,1006.3,-2.3,0,3,LOW
22529,2015,9,25,16,3,6,2,15,200,87,25.5,1006.2,-2.2,0,2.6,LOW
22530,2015,9,25,17,NA,5,2,15,200,87,25.1,1006.4,-3.4,0,2.6,HIGH
22531,2015,9,25,18,9,9,2,30,300,72,23.5,1006.6,-2.2,0,1.6,LOW
22532,2015,9,25,19,7,19,2,62,400,37,18.6,1007.1,4,0,0.5,LOW
22533,2015,9,25,20,13,27,2,82,600,17,16.9,1007.9,4.9,0,1.4,LOW
22534,2015,9,25,21,35,54,2,99,1100,5,15.5,1008.3,6.2,0,0.5,MEDIUM
22535,2015,9,25,22,34,61,3,97,1600,6,14.8,1008.5,7.3,0,0.6,MEDIUM
22536,2015,9,25,23,40,80,3,95,2200,7,14.3,1009,7.6,0,1.4,MEDIUM
22537,2015,9,26,0,46,111,3,87,1700,4,12.6,1009.1,8.3,0,1.2,MEDIUM
22538,2015,9,26,1,52,127,3,84,1800,4,12.1,1009.2,9.1,0,0.9,MEDIUM
22539,2015,9,26,2,41,92,4,74,1400,2,12.4,1009.3,8.5,0,0.8,MEDIUM
22540,2015,9,26,3,23,44,2,59,800,2,12.8,1009.3,7.9,0,1.2,MEDIUM
22541,2015,9,26,4,20,34,2,53,600,2,12.9,1009.7,7.1,0,1.1,LOW
22542,2015,9,26,5,18,18,2,47,400,2,12.3,1010,7,0,1.1,LOW
22543,2015,9,26,6,7,12,2,43,400,2,12.6,1010.3,6,0,1.4,LOW
22544,2015,9,26,7,7,9,2,34,300,9,13.3,1010.6,6.6,0,0.4,LOW
22545,2015,9,26,8,11,15,2,41,400,7,15.4,1011,6.7,0,1.5,LOW
22546,2015,9,26,9,12,30,2,42,400,13,17.2,1011.3,6.1,0,1.3,LOW
22547,2015,9,26,10,14,31,2,40,500,23,18.9,1011.1,7,0,1.4,LOW
22548,2015,9,26,11,15,43,3,39,500,35,21,1010.7,6.5,0,0.8,LOW
22549,2015,9,26,12,28,62,8,55,700,53,23.5,1009.9,8.4,0,1,MEDIUM
22550,2015,9,26,13,43,85,20,39,600,120,25.4,1008.9,9.6,0,2.9,MEDIUM
22551,2015,9,26,14,38,70,14,33,600,135,26.1,1008.1,9.9,0,4.1,MEDIUM
22552,2015,9,26,15,26,55,13,19,500,157,26.4,1007.6,9.3,0,3.1,MEDIUM
22553,2015,9,26,16,34,73,14,22,500,171,26.3,1007.3,9.2,0,3.7,MEDIUM
22554,2015,9,26,17,42,75,13,27,600,172,25.7,1007.5,9.5,0,3.5,MEDIUM
22555,2015,9,26,18,41,74,14,29,600,172,24.7,1007.7,9.8,0,2.4,MEDIUM
22556,2015,9,26,19,49,86,13,52,800,128,23.4,1008,10.1,0,1.2,MEDIUM
22557,2015,9,26,20,53,94,12,82,900,82,23.1,1008.3,10.2,0,2,MEDIUM
22558,2015,9,26,21,50,83,11,77,900,82,23,1008.5,9,0,1.9,MEDIUM
22559,2015,9,26,22,50,77,11,75,800,73,21.6,1008.6,9.5,0,1.7,MEDIUM
22560,2015,9,26,23,52,92,10,101,900,36,20.6,1008.9,9.5,0,1.1,MEDIUM
22561,2015,9,27,0,52,82,12,70,800,60,17.3,1008.7,11.6,0,1.2,MEDIUM
22562,2015,9,27,1,53,86,14,58,800,66,16.8,1008.9,11.5,0,0.4,MEDIUM
22563,2015,9,27,2,56,97,8,74,700,38,15.9,1009.1,11.9,0,1.2,MEDIUM
22564,2015,9,27,3,67,135,3,112,1200,2,15.1,1009.4,12.8,0,1.2,MEDIUM
22565,2015,9,27,4,79,122,2,106,1100,2,15.5,1009.5,12.8,0,1,MEDIUM
22566,2015,9,27,5,87,120,2,98,1000,2,15.1,1009.6,13,0,0.8,MEDIUM
22567,2015,9,27,6,85,119,2,96,1000,2,16.3,1010.4,11.7,0,1.3,MEDIUM
22568,2015,9,27,7,80,97,2,83,1000,3,15.8,1010.8,12.9,0,0.7,MEDIUM
22569,2015,9,27,8,75,98,3,74,1100,9,18.6,1010.6,12.1,0,1.7,MEDIUM
22570,2015,9,27,9,74,92,5,65,900,35,20.7,1011.3,11.9,0,1.1,MEDIUM
22571,2015,9,27,10,67,82,8,42,700,84,22.2,1011.5,12.7,0,1.3,MEDIUM
22572,2015,9,27,11,71,96,9,40,700,109,24.1,1011,12.1,0,1.7,MEDIUM
22573,2015,9,27,12,53,53,7,30,600,130,26.2,1010.6,10.4,0,1.7,MEDIUM
22574,2015,9,27,13,35,35,4,18,400,143,27,1010,6.9,0,1.9,MEDIUM
22575,2015,9,27,14,24,24,2,14,400,140,27.8,1009.6,4.1,0,1.8,MEDIUM
22576,2015,9,27,15,19,19,2,16,300,138,27.8,1009.2,6.5,0,2.1,LOW
22577,2015,9,27,16,15,20,2,13,300,142,28.1,1009.1,3,0,1.5,LOW
22578,2015,9,27,17,12,18,2,13,300,118,25.8,1009,7.8,0,1.5,LOW
22579,2015,9,27,18,12,38,2,28,400,106,23.6,1009.4,11.9,0,0.6,LOW
22580,2015,9,27,19,28,57,2,82,600,59,21.9,1010.2,12.4,0,0.3,MEDIUM
22581,2015,9,27,20,39,78,2,102,900,28,21.8,1010.8,13.2,0,0.7,MEDIUM
22582,2015,9,27,21,52,117,2,116,1100,9,21,1011.5,15.1,0,0.2,MEDIUM
22583,2015,9,27,22,57,95,2,130,1300,9,20.7,1012.2,15,0,0.8,MEDIUM
22584,2015,9,27,23,51,90,3,128,1300,8,22.6,1013.3,11.3,0,2.2,MEDIUM
22585,2015,9,28,0,36,60,2,89,800,32,21.2,1014.1,12.3,0,2.6,MEDIUM
22586,2015,9,28,1,29,35,2,46,500,69,19.8,1014,12.8,0,2.7,MEDIUM
22587,2015,9,28,2,19,19,2,19,400,102,19,1014.3,13.6,0,2.1,LOW
22588,2015,9,28,3,22,41,2,21,500,83,17.4,1013.7,15.2,0.7,1.1,MEDIUM
22589,2015,9,28,4,27,34,2,22,500,61,17.7,1014.7,15,0.2,0.7,MEDIUM
22590,2015,9,28,5,28,28,2,31,500,46,17.3,1015.9,15.1,0,1.8,MEDIUM
22591,2015,9,28,6,33,33,2,32,500,51,17.3,1016.5,15.8,0,0.5,MEDIUM
22592,2015,9,28,7,41,41,2,35,500,37,17.3,1017.6,15.8,0,1.4,MEDIUM
22593,2015,9,28,8,53,53,2,59,800,27,17.8,1018.7,15.1,0,1.6,MEDIUM
22594,2015,9,28,9,85,85,4,41,1700,53,17.6,1019.6,15.2,0.2,2.1,MEDIUM
22595,2015,9,28,10,87,87,5,43,1900,48,17.1,1020,15.1,0,1.8,MEDIUM
22596,2015,9,28,11,65,65,3,39,1600,51,17.3,1019.5,14.8,0.1,2.6,MEDIUM
22597,2015,9,28,12,53,53,7,42,2000,48,17.4,1020,13.5,0,2.3,MEDIUM
22598,2015,9,28,13,52,52,8,53,1900,39,16.9,1020.1,14.7,0.3,1.1,MEDIUM
22599,2015,9,28,14,51,51,6,57,1800,33,17.2,1019.8,14.3,0,0.4,MEDIUM
22600,2015,9,28,15,54,54,12,50,1900,48,17.5,1019.7,13.2,0,1,MEDIUM
22601,2015,9,28,16,54,54,10,54,1900,40,17.9,1020.2,13.4,0,1,MEDIUM
22602,2015,9,28,17,45,45,7,58,1500,43,17.8,1020.6,14.7,0,0.8,MEDIUM
22603,2015,9,28,18,42,42,7,59,1400,43,17.4,1020.6,13.9,0,0.9,MEDIUM
22604,2015,9,28,19,45,45,7,72,1500,26,16.9,1021,13.8,0,0.2,MEDIUM
22605,2015,9,28,20,44,61,6,84,1700,10,16.8,1021.7,13.9,0,0.6,MEDIUM
22606,2015,9,28,21,52,71,5,88,1900,3,15.7,1022,14.4,0,1.1,MEDIUM
22607,2015,9,28,22,72,112,4,86,2300,2,15.5,1022.5,14,0,0.6,MEDIUM
22608,2015,9,28,23,78,89,5,84,2200,2,15.7,1022.8,14.1,0,1,MEDIUM
22609,2015,9,29,0,91,94,4,81,2300,2,15.5,1023.1,14,0,0.9,MEDIUM
22610,2015,9,29,1,86,86,4,73,1900,2,15.8,1023.4,14.2,0,1,MEDIUM
22611,2015,9,29,2,80,80,6,67,1700,2,15.6,1023.2,14.1,0,1.1,MEDIUM
22612,2015,9,29,3,78,78,4,58,1600,2,15.6,1023.6,14.1,0,0.8,MEDIUM
22613,2015,9,29,4,77,77,4,55,1500,2,15.5,1023.5,14,0,1.2,MEDIUM
22614,2015,9,29,5,70,70,4,59,1600,2,15.3,1024,14,0,0.7,MEDIUM
22615,2015,9,29,6,72,72,4,56,1600,2,15.2,1024.7,13.7,0.3,0.4,MEDIUM
22616,2015,9,29,7,70,70,3,47,1400,2,15.2,1025.2,13.6,0,0.8,MEDIUM
22617,2015,9,29,8,61,61,2,40,1200,4,15.1,1025.9,13.6,0.3,0.6,MEDIUM
22618,2015,9,29,9,54,54,2,39,1200,4,15.7,1026.7,14.1,0.6,0.8,MEDIUM
22619,2015,9,29,10,53,53,2,43,1300,4,15.5,1026.9,14.2,0.5,1.3,MEDIUM
22620,2015,9,29,11,41,41,2,44,1000,10,15.4,1026.9,12.5,1,1,MEDIUM
22621,2015,9,29,12,37,37,2,38,900,20,15.3,1026.1,13.8,2.3,2,MEDIUM
22622,2015,9,29,13,38,38,2,34,900,29,15.5,1025.8,13.5,0,1.6,MEDIUM
22623,2015,9,29,14,39,39,2,46,900,18,15.1,1025.2,12.8,0,2,MEDIUM
22624,2015,9,29,15,40,40,2,45,800,20,14.8,1025.1,13,0.9,1.5,MEDIUM
22625,2015,9,29,16,25,25,2,38,700,26,14.7,1025.2,12.9,1.2,1.7,MEDIUM
22626,2015,9,29,17,25,25,2,47,700,17,14.6,1024.9,13.5,0.5,1.1,MEDIUM
22627,2015,9,29,18,24,24,2,55,700,11,14.4,1024.4,12.9,0.5,2.1,MEDIUM
22628,2015,9,29,19,24,24,2,61,700,7,14.4,1024.5,12.3,0.1,1.3,MEDIUM
22629,2015,9,29,20,27,27,2,55,700,11,14.6,1024.5,12.8,0.1,1.2,MEDIUM
22630,2015,9,29,21,28,28,2,61,700,6,14.4,1024.6,12.6,0.4,1.7,MEDIUM
22631,2015,9,29,22,23,23,2,60,700,4,13.9,1023.9,12.9,0.1,0.3,MEDIUM
22632,2015,9,29,23,25,25,2,60,700,2,13.8,1023.4,13.2,0,0.2,MEDIUM
22633,2015,9,30,0,27,27,2,59,700,2,13.8,1022.4,13.5,0.3,1.1,MEDIUM
22634,2015,9,30,1,28,28,2,59,600,2,13.8,1021.9,13.2,0,0.6,MEDIUM
22635,2015,9,30,2,24,24,2,56,600,3,13.7,1021.5,12.4,0.5,1.2,MEDIUM
22636,2015,9,30,3,23,23,2,52,600,3,13.5,1020.3,12.9,0,1.1,MEDIUM
22637,2015,9,30,4,22,22,2,52,700,2,13.5,1019.9,12.9,0.5,0.5,MEDIUM
22638,2015,9,30,5,23,23,2,49,600,2,13.6,1019.3,13.1,0,0.4,MEDIUM
22639,2015,9,30,6,26,26,2,48,600,2,13.7,1019.3,13.1,0,0.4,MEDIUM
22640,2015,9,30,7,26,26,2,46,700,2,13.9,1019,13.4,0,0.9,MEDIUM
22641,2015,9,30,8,22,22,2,46,800,4,14.6,1018.4,13.6,0,0.8,MEDIUM
22642,2015,9,30,9,30,30,3,53,900,11,16.4,1018.1,13.1,0.1,0.8,MEDIUM
22643,2015,9,30,10,29,29,4,45,700,32,18.2,1017.5,13.3,0,1.1,MEDIUM
22644,2015,9,30,11,26,26,5,36,700,51,18.7,1017,12.2,0,2.5,MEDIUM
22645,2015,9,30,12,30,30,5,32,600,65,19.7,1015.9,11.7,0,2.3,MEDIUM
22646,2015,9,30,13,28,28,5,30,600,72,19.3,1014.5,12.3,0,2.1,MEDIUM
22647,2015,9,30,14,31,31,5,24,500,76,19,1013.2,11.8,0,3,MEDIUM
22648,2015,9,30,15,27,27,5,28,600,67,18.6,1012.2,11.9,0,2,MEDIUM
22649,2015,9,30,16,21,21,5,36,500,55,18.2,1011,12,0,1.9,LOW
22650,2015,9,30,17,23,48,4,47,700,35,16.7,1010.4,12.8,0.6,1.7,MEDIUM
22651,2015,9,30,18,34,34,2,59,900,12,16.1,1010.1,13.4,0.2,1.6,MEDIUM
22652,2015,9,30,19,34,34,2,61,1000,6,15.6,1010.8,14,1.1,1.4,MEDIUM
22653,2015,9,30,20,46,46,2,64,1000,7,15.1,1009.6,14.1,4.3,1.4,MEDIUM
22654,2015,9,30,21,41,41,2,53,900,17,14.8,1009,13.8,2.3,1,MEDIUM
22655,2015,9,30,22,33,33,2,40,700,34,14.6,1007.9,13.1,0.1,1.7,MEDIUM
22656,2015,9,30,23,29,29,2,37,600,37,14.7,1007.3,13.2,0,1.7,MEDIUM
22657,2015,10,1,0,41,41,2,35,600,29,14.7,1006.9,13.7,0,1.7,MEDIUM
22658,2015,10,1,1,44,44,2,37,700,14,14.9,1006.4,14.1,0,2.1,MEDIUM
22659,2015,10,1,2,39,39,2,41,700,8,15.4,1006.3,11.6,0,3,MEDIUM
22660,2015,10,1,3,8,8,2,11,200,45,16,1005.8,5.6,0,5.2,LOW
22661,2015,10,1,4,NA,5,2,8,200,44,15.6,1005.8,4.3,0,6.4,HIGH
22662,2015,10,1,5,NA,11,2,7,200,44,15.5,1007.4,1.6,0,7.7,HIGH
22663,2015,10,1,6,9,9,2,7,200,59,14.7,1008.4,-1.4,0,6.3,LOW
22664,2015,10,1,7,4,14,2,7,100,63,14.5,1008.9,-0.8,0,4.1,LOW
22665,2015,10,1,8,3,16,2,9,200,57,15.3,1009.6,-0.5,0,6,LOW
22666,2015,10,1,9,7,22,2,12,200,52,16.4,1010.2,0.5,0,3.3,LOW
22667,2015,10,1,10,4,19,2,8,200,60,16.9,1010.6,1.3,0,6.9,LOW
22668,2015,10,1,11,3,17,3,6,200,65,17.6,1009.8,-0.7,0,9.2,LOW
22669,2015,10,1,12,3,26,2,6,200,70,18.5,1009.6,0.1,0,8.2,LOW
22670,2015,10,1,13,NA,27,2,5,200,74,19.6,1008.7,-0.4,0,7.2,HIGH
22671,2015,10,1,14,NA,33,2,7,200,77,20.4,1008.2,0.8,0,6.9,HIGH
22672,2015,10,1,15,4,26,2,8,200,79,21.2,1008,0.4,0,5.6,LOW
22673,2015,10,1,16,3,20,3,10,200,78,21.5,1007.9,1.2,0,6.8,LOW
22674,2015,10,1,17,6,22,3,13,200,73,21.4,1008,1.6,0,5.6,LOW
22675,2015,10,1,18,10,25,3,21,300,64,20.2,1008.2,1.6,0,2.3,LOW
22676,2015,10,1,19,12,33,2,28,300,54,18.9,1008.8,2.7,0,1.9,LOW
22677,2015,10,1,20,15,44,2,75,600,13,17,1009,4,0,1.5,LOW
22678,2015,10,1,21,23,36,2,74,500,16,16.2,1009.1,4.2,0,1.6,MEDIUM
22679,2015,10,1,22,20,38,2,79,500,9,13,1009,6.8,0,0.6,LOW
22680,2015,10,1,23,25,51,2,81,700,3,12.2,1008.9,7.3,0,0.7,MEDIUM
22681,2015,10,2,0,25,51,2,80,900,2,11.7,1008.7,7.4,0,0.8,MEDIUM
22682,2015,10,2,1,29,54,3,77,1000,3,11,1008.6,7.7,0,0.5,MEDIUM
22683,2015,10,2,2,27,50,3,75,800,2,10.4,1008.2,8.2,0,0.1,MEDIUM
22684,2015,10,2,3,27,50,3,70,800,2,9.5,1007.9,7.4,0,0.6,MEDIUM
22685,2015,10,2,4,22,43,3,63,700,2,10.5,1007.7,7.7,0,0.6,MEDIUM
22686,2015,10,2,5,19,40,2,56,600,2,9.7,1007.4,7.6,0,0.2,LOW
22687,2015,10,2,6,17,37,2,53,600,2,9.4,1007.4,7.8,0,1,LOW
22688,2015,10,2,7,21,48,3,52,800,2,10.2,1007.5,8.3,0,1,LOW
22689,2015,10,2,8,25,52,3,52,800,3,16.3,1007.8,7.2,0,1.6,MEDIUM
22690,2015,10,2,9,14,45,4,54,800,8,19.4,1007.6,6.1,0,1.6,LOW
22691,2015,10,2,10,16,45,5,47,600,25,21,1007.4,6.1,0,1.3,LOW
22692,2015,10,2,11,24,51,5,26,400,52,23.1,1006.7,6.8,0,2.2,MEDIUM
22693,2015,10,2,12,12,40,5,22,400,70,24.3,1006,5.6,0,3.5,LOW
22694,2015,10,2,13,22,60,5,34,400,71,25.5,1005.2,6.2,0,1.8,MEDIUM
22695,2015,10,2,14,20,41,4,23,400,104,25.9,1004.5,5.5,0,2.5,LOW
22696,2015,10,2,15,21,51,4,19,300,130,26.1,1004.3,5.1,0,3.5,LOW
22697,2015,10,2,16,17,47,4,17,300,114,25.8,1004.2,5.4,0,3.7,LOW
22698,2015,10,2,17,21,41,4,21,300,104,25.1,1004.2,4.2,0,3.3,LOW
22699,2015,10,2,18,19,64,6,30,400,97,23.6,1004.6,5.5,0,3.2,LOW
22700,2015,10,2,19,34,100,7,51,500,73,22.8,1005.5,7.7,0,3,MEDIUM
22701,2015,10,2,20,40,120,7,68,700,50,21.8,1006.6,9,0,2.2,MEDIUM
22702,2015,10,2,21,45,122,6,83,800,22,19.6,1007.8,9.8,0,1.5,MEDIUM
22703,2015,10,2,22,48,105,6,91,800,9,18.5,1008.9,9.8,0,1.5,MEDIUM
22704,2015,10,2,23,45,92,5,94,1200,3,16.9,1009.8,8.8,0,1.5,MEDIUM
22705,2015,10,3,0,32,49,4,81,800,3,15.6,1010.6,9,0,0.5,MEDIUM
22706,2015,10,3,1,24,40,3,75,700,3,20.7,1011.3,4.3,0,2.4,MEDIUM
22707,2015,10,3,2,9,9,2,35,300,38,19,1012.6,5.1,0,2.6,LOW
22708,2015,10,3,3,9,29,2,38,300,33,14.1,1013.4,6.9,0,1.2,LOW
22709,2015,10,3,4,8,23,2,35,300,29,13.3,1014.1,7.3,0,0.8,LOW
22710,2015,10,3,5,10,17,2,39,300,31,11.4,1014.8,7.9,0,0.2,LOW
22711,2015,10,3,6,9,12,2,32,300,39,9.9,1015.1,7.5,0,1.1,LOW
22712,2015,10,3,7,9,17,2,46,400,23,11.6,1015.4,8.6,0,0.8,LOW
22713,2015,10,3,8,15,41,2,62,600,7,17.2,1016.4,6.4,0,1.9,LOW
22714,2015,10,3,9,18,33,3,48,400,30,19.3,1017.1,5.7,0,1.4,LOW
22715,2015,10,3,10,22,69,7,42,600,41,20.2,1017.7,7.9,0,1.6,MEDIUM
22716,2015,10,3,11,26,74,8,37,700,52,21.5,1017.6,6.2,0,2,MEDIUM
22717,2015,10,3,12,23,57,6,34,600,65,22.4,1017.2,6.6,0,2.8,MEDIUM
22718,2015,10,3,13,33,69,6,32,600,83,23.6,1016.3,6.8,0,2.3,MEDIUM
22719,2015,10,3,14,30,43,5,25,600,94,24,1015.6,7.2,0,2.1,MEDIUM
22720,2015,10,3,15,21,56,5,26,600,96,24.1,1015.4,7.7,0,3.4,LOW
22721,2015,10,3,16,25,55,6,28,700,106,24.1,1015.3,8.1,0,4.2,MEDIUM
22722,2015,10,3,17,28,79,7,26,700,126,23.5,1015.8,9.5,0,3.6,MEDIUM
22723,2015,10,3,18,32,94,5,32,700,125,22.7,1016.2,10.2,0,3.2,MEDIUM
22724,2015,10,3,19,35,77,5,46,800,100,21.6,1016.5,10.1,0,1.3,MEDIUM
22725,2015,10,3,20,43,91,5,65,800,73,20.7,1017.1,10.2,0,1.3,MEDIUM
22726,2015,10,3,21,45,92,5,77,900,56,16.6,1017.6,11.7,0,0.6,MEDIUM
22727,2015,10,3,22,50,102,4,113,1100,13,18.3,1018.1,11.1,0,1,MEDIUM
22728,2015,10,3,23,56,111,5,113,1100,8,15.2,1018.1,12.1,0,0.4,MEDIUM
22729,2015,10,4,0,58,104,5,109,1000,5,14.2,1018.5,12.1,0,0.7,MEDIUM
22730,2015,10,4,1,62,103,2,99,1100,2,14.1,1018.7,12,0,0.8,MEDIUM
22731,2015,10,4,2,63,118,2,100,1300,2,13.1,1018.8,11.8,0,0.9,MEDIUM
22732,2015,10,4,3,62,119,2,86,1200,2,12.7,1019.1,11.4,0,0.6,MEDIUM
22733,2015,10,4,4,66,115,2,77,1300,2,12.7,1019,11.6,0,1,MEDIUM
22734,2015,10,4,5,69,109,2,71,1400,2,12.7,1019.5,11.8,0,0.9,MEDIUM
22735,2015,10,4,6,69,99,2,65,1300,2,12.2,1019.6,11.4,0,0.2,MEDIUM
22736,2015,10,4,7,63,97,2,64,1400,2,12.5,1020,11.9,0,1,MEDIUM
22737,2015,10,4,8,60,102,4,64,1500,2,14.3,1020.4,12,0,1,MEDIUM
22738,2015,10,4,9,72,116,6,68,1500,3,16.2,1020.6,12.2,0,1.3,MEDIUM
22739,2015,10,4,10,76,116,8,75,1400,8,18.5,1020.6,11.6,0,1,MEDIUM
22740,2015,10,4,11,86,128,13,84,1400,16,19.7,1020,12,0,1.1,MEDIUM
22741,2015,10,4,12,95,125,14,88,1300,32,21.4,1019.1,12.5,0,0.7,MEDIUM
22742,2015,10,4,13,107,129,15,91,1300,55,22.9,1017.9,12.2,0,1,MEDIUM
22743,2015,10,4,14,118,132,16,92,1300,81,24.2,1016.9,12.2,0,1.2,HIGH
22744,2015,10,4,15,136,148,20,80,1200,136,24.7,1016.3,10.9,0,1.5,HIGH
22745,2015,10,4,16,154,176,28,53,1100,201,24.5,1016.2,10.4,0,1.9,HIGH
22746,2015,10,4,17,171,174,27,39,1100,220,23.7,1016.1,10.7,0,1.6,HIGH
22747,2015,10,4,18,178,178,23,54,1200,202,20.1,1016.4,13.1,0,0.2,HIGH
22748,2015,10,4,19,175,183,15,73,1300,148,17.5,1016.7,13.6,0,0.3,HIGH
22749,2015,10,4,20,197,206,7,151,2000,40,17,1016.8,13.5,0,0.1,HIGH
22750,2015,10,4,21,204,224,6,188,2000,8,16.2,1017,13.7,0,0.8,HIGH
22751,2015,10,4,22,202,206,5,178,2100,4,15.5,1017.3,13.5,0,1.1,HIGH
22752,2015,10,4,23,203,228,4,175,2500,4,15,1017.3,13.4,0,1.1,HIGH
22753,2015,10,5,0,216,231,5,163,2300,3,14.8,1017.2,13.3,0,0.7,HIGH
22754,2015,10,5,1,198,208,4,145,2100,3,14.3,1016.9,13,0,1.1,HIGH
22755,2015,10,5,2,180,183,4,126,1800,2,13.7,1016.8,12.9,0,0.9,HIGH
22756,2015,10,5,3,178,178,3,114,1800,2,13.3,1016.4,12.5,0,0.7,HIGH
22757,2015,10,5,4,167,167,2,106,1800,2,12.9,1016.1,12.4,0,0.9,HIGH
22758,2015,10,5,5,163,163,2,94,1600,2,13.3,1016.4,12.5,0,1.3,HIGH
22759,2015,10,5,6,154,154,2,96,1400,2,12.6,1016,12.1,0,0.8,HIGH
22760,2015,10,5,7,153,153,2,88,1400,2,12.4,1016,12.1,0,0.6,HIGH
22761,2015,10,5,8,155,155,2,83,1400,4,14.2,1016.1,13.4,0,0.9,HIGH
22762,2015,10,5,9,158,158,6,82,1400,22,16.5,1016.1,13,0,1.3,HIGH
22763,2015,10,5,10,167,167,13,55,1400,73,18.5,1015.9,13.6,0,1.4,HIGH
22764,2015,10,5,11,212,213,19,56,1700,92,20.1,1015.6,14,0,0.9,HIGH
22765,2015,10,5,12,261,261,26,61,2000,124,21.6,1014.4,14.3,0,0.8,HIGH
22766,2015,10,5,13,269,269,27,73,2000,148,23,1013.1,14,0,1.1,HIGH
22767,2015,10,5,14,257,257,27,71,1900,192,24.1,1012.2,13.6,0,1.8,HIGH
22768,2015,10,5,15,267,267,24,71,1900,216,24.6,1011.9,14.1,0,1.6,HIGH
22769,2015,10,5,16,260,260,20,74,1800,224,24.3,1011.7,14.4,0,1.6,HIGH
22770,2015,10,5,17,291,291,14,81,1800,208,23.3,1011.6,15.4,0,1.4,HIGH
22771,2015,10,5,18,258,258,11,78,1700,189,20.8,1011.9,15.6,0,0.2,HIGH
22772,2015,10,5,19,235,235,8,88,1800,152,18.4,1012.2,15.8,0,0.1,HIGH
22773,2015,10,5,20,276,276,5,112,2000,85,17.4,1012.4,15.6,0,1.4,HIGH
22774,2015,10,5,21,297,297,3,160,2400,20,16.7,1012.8,15.4,0,1.1,HIGH
22775,2015,10,5,22,331,331,3,193,2900,5,16.5,1013.2,15.4,0,0.6,HIGH
22776,2015,10,5,23,332,332,2,184,2900,4,15.8,1013.2,15,0,0.6,HIGH
22777,2015,10,6,0,349,349,3,179,2500,4,15.7,1013.2,14.9,0,1.2,HIGH
22778,2015,10,6,1,363,363,3,163,2500,2,16,1013.1,14.9,0,1.3,HIGH
22779,2015,10,6,2,374,374,3,148,2600,2,15,1013.1,14.4,0,0.4,HIGH
22780,2015,10,6,3,362,362,2,136,2500,2,14.6,1013,14.1,0,1.1,HIGH
22781,2015,10,6,4,348,348,2,117,2400,2,14.6,1013.1,14,0,0.6,HIGH
22782,2015,10,6,5,313,313,2,118,2200,2,14.5,1013.4,13.9,0,1.1,HIGH
22783,2015,10,6,6,273,273,2,90,1900,28,13.8,1013.8,13.3,0,0.8,HIGH
22784,2015,10,6,7,270,270,2,83,1900,30,14.6,1014.1,14.1,0,1,HIGH
22785,2015,10,6,8,253,253,2,80,1800,38,15.8,1014.5,14.5,0,1.6,HIGH
22786,2015,10,6,9,265,265,3,62,1700,70,17.7,1014.8,14.6,0,1.4,HIGH
22787,2015,10,6,10,265,265,6,49,1600,109,19.7,1014.4,14.7,0,1.1,HIGH
22788,2015,10,6,11,269,269,10,47,1600,136,21.3,1013.8,15.2,0,1,HIGH
22789,2015,10,6,12,262,262,11,47,1600,165,23.1,1012.7,14.6,0,1,HIGH
22790,2015,10,6,13,265,265,14,58,1700,185,24.4,1011.9,14.5,0,1.1,HIGH
22791,2015,10,6,14,270,270,19,59,1800,223,25.2,1011.1,14.9,0,1.8,HIGH
22792,2015,10,6,15,316,316,23,61,2100,253,25.2,1010.6,15.8,0,1.7,HIGH
22793,2015,10,6,16,339,339,20,66,2100,261,24.5,1010.4,15.7,0,1.7,HIGH
22794,2015,10,6,17,334,334,17,65,2000,244,24,1010.5,15.5,0,1.2,HIGH
22795,2015,10,6,18,309,309,14,80,2100,201,21.3,1010.8,16.5,0,0.1,HIGH
22796,2015,10,6,19,319,319,7,87,2300,142,19.3,1011.1,16.7,0,1.1,HIGH
22797,2015,10,6,20,350,350,5,171,2800,42,18.9,1011.2,16.5,0,0.8,HIGH
22798,2015,10,6,21,344,344,4,210,3200,6,18.1,1011.3,16.4,0,0.4,HIGH
22799,2015,10,6,22,298,298,5,195,2900,4,17.9,1011.3,16.1,0,0.2,HIGH
22800,2015,10,6,23,268,268,6,178,2400,4,17.4,1011.1,15.9,0,0.6,HIGH
22801,2015,10,7,0,264,264,3,165,2500,4,17.1,1010.9,15.8,0,0.3,HIGH
22802,2015,10,7,1,256,256,4,170,2500,4,16.9,1010.8,15.9,0,0.7,HIGH
22803,2015,10,7,2,271,271,3,164,2500,2,16.9,1010.5,15.9,0,0.7,HIGH
22804,2015,10,7,3,271,271,3,159,2500,2,16.7,1010.1,15.9,0,0.9,HIGH
22805,2015,10,7,4,256,256,3,143,2400,2,17,1010,15.9,0,1.2,HIGH
22806,2015,10,7,5,273,273,2,122,2500,2,16.6,1010.3,15.8,0,0.7,HIGH
22807,2015,10,7,6,282,282,2,113,2400,2,16.1,1010.1,15.5,0,0.9,HIGH
