No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
12714,2014,8,12,17,29,55,3,2,400,185,31.1,995.9,12,0,1.2
12715,2014,8,12,18,38,82,6,18,600,197,29,996.4,12.4,0,2.1
12716,2014,8,12,19,36,81,5,31,700,178,28.2,997.3,13.7,0,2
12717,2014,8,12,20,46,64,3,36,700,119,27.7,998.3,13.6,0,2.3
12718,2014,8,12,21,20,45,2,26,500,115,26.8,998.3,14.5,0,1.7
12719,2014,8,12,22,16,38,2,18,400,135,25.1,999,15.4,0,1.5
12720,2014,8,12,23,11,11,2,16,400,119,23.9,999.1,16.2,0,2.2
12721,2014,8,13,0,15,34,2,19,400,96,23.1,998.4,16.2,0,1.6
12722,2014,8,13,1,17,17,2,18,400,93,23.3,998.4,16.3,0,1
12723,2014,8,13,2,14,14,2,16,400,99,23,998.3,15.8,0,1.2
12724,2014,8,13,3,14,17,2,18,400,93,22.6,998.7,16.4,0,1.4
12725,2014,8,13,4,13,21,2,18,400,70,22.3,998.9,17.4,0,1.2
12726,2014,8,13,5,12,32,2,24,400,56,21.7,999.6,17.7,0.1,2
12727,2014,8,13,6,16,24,2,24,400,44,20.6,999.6,17.6,0.3,1.9
12728,2014,8,13,7,23,60,2,38,500,37,20.9,999.6,17.5,0.1,0.7
12729,2014,8,13,8,32,41,2,41,600,46,21.3,999.9,17.5,0,0.7
12730,2014,8,13,9,26,26,2,29,500,61,20.8,1000,18.9,0.9,1.6
12731,2014,8,13,10,23,44,2,18,600,74,20.8,1000.1,18.7,1.3,1
12732,2014,8,13,11,32,32,2,17,600,75,20.7,1000.1,19.2,0.4,1.7
12733,2014,8,13,12,25,25,2,15,500,55,20.6,1000.2,18.9,0.1,1.1
12734,2014,8,13,13,13,13,2,22,400,43,20.4,999.9,18.7,0,1.5
12735,2014,8,13,14,28,33,2,26,600,52,21.5,999.3,19.1,0.1,1.5
12736,2014,8,13,15,23,23,2,20,500,60,22.9,999.1,18.9,0,1
12737,2014,8,13,16,20,25,2,20,500,62,23.4,999.3,18.7,0,0.7
12738,2014,8,13,17,28,28,2,20,500,65,24,999,18.2,0,1.7
12739,2014,8,13,18,26,26,2,24,500,68,22.9,999.1,18.2,0,2
12740,2014,8,13,19,26.8,26.8,2,30.5,500,61.1,21.7,999.6,18.3,0,2
12741,2014,8,13,20,47,50,2,30,600,53,21.3,1000.3,18.3,0,0.8
12742,2014,8,13,21,38,38,2,24,600,34,21.1,1000.1,18.3,0,1.1
12743,2014,8,13,22,27,27,2,25,500,20,20.6,1000.3,18.2,0,1.5
12744,2014,8,13,23,14,14,2,18,400,18,19.5,1000.5,16.7,0,1
12745,2014,8,14,0,20,20,2,22,400,9,18.7,1000.4,16.1,0,1.4
12746,2014,8,14,1,17,17,2,21,400,17,17.9,1000.3,15.5,0,0.2
12747,2014,8,14,2,18,18,2,16,400,12,17.4,1000.1,15.6,0,1.4
12748,2014,8,14,3,16,16,2,14,300,12,17.3,999.8,15.3,0,1.5
12749,2014,8,14,4,14,14,2,13,300,19,16.8,999.7,14.8,0,1.6
12750,2014,8,14,5,12,12,2,10,300,18,16.6,999.8,14.6,0,1.2
12751,2014,8,14,6,13,13,2,10,300,19,18.7,1000,15.8,0,1
12752,2014,8,14,7,16,34,2,11,300,14,21.2,1000.2,16.4,0,0.6
12753,2014,8,14,8,23,33,2,16,400,24,22.8,999.8,16.8,0,2.2
12754,2014,8,14,9,30,41,2,20,500,29,24.6,999.7,16.3,0,1.4
12755,2014,8,14,10,34,35,8,29,600,32,26.8,999.1,16.4,0,1.6
12756,2014,8,14,11,38,65,11,44,700,39,28.4,998.4,16,0,1.8
12757,2014,8,14,12,36,54,10,43,700,60,29.8,997.9,15.5,0,1.9
12758,2014,8,14,13,35,52,9,26,700,114,31,997.3,15,0,3.3
12759,2014,8,14,14,29,34,10,22,600,148,31.3,996.5,16.1,0,3.8
12760,2014,8,14,15,27,39,7,22,600,173,30.7,996,17,0,5
12761,2014,8,14,16,46,82,3,35,700,231,30,996.3,16.8,0,3.9
12762,2014,8,14,17,33,58,2,19,500,211,28.9,996.3,15.4,0,2.4
12763,2014,8,14,18,33,57,3,17,500,179,27.4,996.9,17.3,0,2.6
12764,2014,8,14,19,27,54,3,23,500,154,24.9,997.8,14.7,0,1.6
12765,2014,8,14,20,27,56,3,24,500,134,24.6,998.1,13.8,0,1.8
12766,2014,8,14,21,10,18,2,23,400,86,23.3,997.8,13.5,0,1.9
12767,2014,8,14,22,16,16,2,17,300,77,22.3,997.8,12.8,0,2.2
12768,2014,8,14,23,9,14,2,19,300,66,21.8,998,12.1,0,1.2
12769,2014,8,15,0,10,10,2,13,300,62,20.4,998,12.4,0,1.7
12770,2014,8,15,1,7,7,2,10,200,60,20.6,997.7,12.6,0,1
12771,2014,8,15,2,10,10,2,12,200,66,20.5,997.5,12.5,0,1.1
12772,2014,8,15,3,6,7,2,11,200,65,19.8,997.3,13,0,1.3
12773,2014,8,15,4,7,7,2,15,300,73,21.2,997.6,12.6,0,1
12774,2014,8,15,5,10,14,2,20,300,56,20.6,998.6,13.8,0,1.9
12775,2014,8,15,6,8,12,5,16,300,67,21.2,999.1,14.4,0,1
12776,2014,8,15,7,11,36,9,25,400,54,22.8,999.3,14.9,0,2
12777,2014,8,15,8,23,43,18,36,600,44,25.1,999.2,15.7,0,1.2
12778,2014,8,15,9,22,43,11,44,500,36,27.9,999,14.5,0,1
12779,2014,8,15,10,21,53,13,38,600,54,30.5,998.2,15.4,0,2.3
12780,2014,8,15,11,27,27,15,21,500,84,31.2,997.6,12.5,0,1.9
12781,2014,8,15,12,28,70,9,19,400,98,32.3,997.2,14,0,2.2
12782,2014,8,15,13,32,59,11,33,600,121,33.1,996.5,13.7,0,2.4
12783,2014,8,15,14,22,36,9,20,500,157,33.6,996.1,13.1,0,4.1
12784,2014,8,15,15,16,40,7,17,500,168,33.4,996.4,14,0,3.7
12785,2014,8,15,16,15,71,5,20,500,168,31,996.1,14.6,0,1.6
12786,2014,8,15,17,26,46,3,17,500,160,30,996.5,14.9,0,2.1
12787,2014,8,15,18,16,16,3,15,500,161,28.2,996.4,15.8,0,1.7
12788,2014,8,15,19,28,39,2,19,500,159,27.6,997.1,15.6,0,0.8
12789,2014,8,15,20,30,50,2,21,500,147,26.5,997.7,15.5,0,1
12790,2014,8,15,21,39,45,2,21,500,122,25.6,997.9,15.3,0,0.9
12791,2014,8,15,22,25,38,2,20,500,117,24.4,998.3,15.9,0,1.5
12792,2014,8,15,23,22,42,2,19,500,109,22.9,998.7,15.7,0,1.4
12793,2014,8,16,0,26,43,2,16,400,93,23.1,998.6,15.4,0,1.3
12794,2014,8,16,1,26,30,2,14,400,90,22,998.9,15.4,0,1.5
12795,2014,8,16,2,24,31,2,13,400,91,21.6,999,15.4,0,1.3
12796,2014,8,16,3,27,33,2,14,400,87,21.3,999.1,14.9,0,1.5
12797,2014,8,16,4,24,29,2,14,400,82,21.4,999.4,14.5,0,0.8
12798,2014,8,16,5,26,29,2,13,400,93,21.1,999.8,14.5,0,0.7
12799,2014,8,16,6,21,25,2,13,400,90,23.2,1000.3,13.7,0,0.8
12800,2014,8,16,7,27,40,2,15,400,77,25.7,1000.5,14.2,0,1.1
12801,2014,8,16,8,13,20,2,13,300,82,28.3,1000.3,13.8,0,1.7
12802,2014,8,16,9,13,13,3,15,300,81,29.7,1000.4,15.8,0,3
12803,2014,8,16,10,9,9,4,13,300,88,30.6,1000,14.7,0,2.8
12804,2014,8,16,11,25,88,2,22,400,124,31,999.4,15.4,0,2.5
12805,2014,8,16,12,35,76,3,20,500,185,32.6,998.7,15.1,0,2.5
12806,2014,8,16,13,34,51,2,17,400,197,33.7,997.9,14.2,0,2.2
12807,2014,8,16,14,25,28,2,13,400,186,33.8,997.4,13.3,0,3.5
12808,2014,8,16,15,16,27,2,12,400,188,34.5,997,12.8,0,1.5
12809,2014,8,16,16,26,51,3,17,400,216,33.9,996.7,13.4,0,2.7
12810,2014,8,16,17,24,34,3,16,400,225,31.9,996.8,16.6,0,3
12811,2014,8,16,18,29,65,4,19,400,233,30.7,997.2,17.8,0,1.9
12812,2014,8,16,19,56,145,9,28,1000,255,30,997.9,17.5,0,2.1
12813,2014,8,16,20,95,175,11,31,1400,237,28.8,998.2,17.7,0,0.9
12814,2014,8,16,21,89,147,6,26,1300,186,26.6,998.9,17.9,0,0.9
12815,2014,8,16,22,82,106,5,19,1200,171,25.9,999.2,17.8,0,0.4
12816,2014,8,16,23,71,105,4,16,1100,160,25.3,999.4,17.7,0,1.5
12817,2014,8,17,0,75,97,3,16,1000,151,26.2,999.4,19.8,0,1.9
12818,2014,8,17,1,73,98,3,16,1000,144,25.7,999.4,21.4,0,2.4
12819,2014,8,17,2,77,113,3,18,1100,132,25.2,999.5,21.3,0,0.9
12820,2014,8,17,3,83,119,3,32,1100,97,24.7,1000,21,0,0.8
12821,2014,8,17,4,94,138,3,19,1200,115,24.4,1001.1,16.9,0,4.6
12822,2014,8,17,5,103,169,2,20,1200,91,23.4,1001.9,15.7,0,1.9
12823,2014,8,17,6,76,80,3,21,800,100,23.4,1001.8,16,0,1.1
12824,2014,8,17,7,31,65,2,14,600,88,24,1001.5,16.5,0,1.4
12825,2014,8,17,8,40,40,2,12,600,104,25.1,1001.2,16.5,0,3
12826,2014,8,17,9,41,41,3,11,600,112,27.3,1000.9,16.6,0,1
12827,2014,8,17,10,38,52,3,10,600,125,29.8,1000.9,16.2,0,2.3
12828,2014,8,17,11,36,40,3,10,500,148,30.6,1000.7,15.1,0,3.1
12829,2014,8,17,12,37,37,3,9,500,163,31.2,1000.4,14.4,0,2.9
12830,2014,8,17,13,23,32,2,10,400,173,31.5,1000.1,14.6,0,2.3
12831,2014,8,17,14,30,48,2,15,500,189,31.5,999.6,15.5,0,4.1
12832,2014,8,17,15,38,66,3,28,600,214,30.6,1000.4,14.7,0,3.9
12833,2014,8,17,16,40,96,3,28,600,241,30.2,1000.7,15.5,0,3.2
12834,2014,8,17,17,43,58,3,23,600,233,29.5,1000.3,14.9,0,2.2
12835,2014,8,17,18,43,81,3,23,600,234,28.8,1001.1,14.2,0,1.6
12836,2014,8,17,19,33,49,2,22,600,208,27.9,1002,15.2,0,2.4
12837,2014,8,17,20,31,53,2,20,500,176,27,1002.7,16.6,0,2.1
12838,2014,8,17,21,26,54,2,17,500,158,26.5,1002.7,16.7,0,1.6
12839,2014,8,17,22,41,121,5,21,600,157,25.4,1002.6,16.3,0,0.4
12840,2014,8,17,23,41,62,5,16,600,159,24.2,1002.9,16.5,0,0
12841,2014,8,18,0,36,58,3,16,600,139,23.7,1003.1,16.2,0,1
12842,2014,8,18,1,42,68,2,14,500,116,22.8,1002.9,16.1,0,1.9
12843,2014,8,18,2,41,54,2,12,500,105,23,1003,15.8,0,1.4
12844,2014,8,18,3,43,48,2,11,500,106,22.6,1003,16.2,0,0.3
12845,2014,8,18,4,45,54,2,14,500,88,22.1,1003.2,15.7,0,1.6
12846,2014,8,18,5,48,60,2,16,500,85,21.5,1003.3,15.8,0,0.8
12847,2014,8,18,6,42,58,2,15,500,82,22.9,1003.6,15,0,1.2
12848,2014,8,18,7,38,62,3,16,600,81,24.4,1003.8,15.6,0,1.4
12849,2014,8,18,8,37,37,9,16,600,83,26.8,1004.1,16.1,0,2.1
12850,2014,8,18,9,30,43,11,15,600,96,27.8,1003.9,16.1,0,1.6
12851,2014,8,18,10,37,68,8,15,600,117,28.9,1003.5,17.4,0,1.6
12852,2014,8,18,11,45,73,6,15,600,150,30.1,1003.1,16.9,0,4.3
12853,2014,8,18,12,48,84,9,16,800,183,30.7,1002.5,16.7,0,3
12854,2014,8,18,13,61,83,9,19,800,214,31.4,1001.8,16.2,0,1.9
12855,2014,8,18,14,59,80,7,17,700,229,31.5,1001.1,16.3,0,2.6
12856,2014,8,18,15,51,77,6,17,700,240,32,1000.8,16.3,0,1.3
12857,2014,8,18,16,49,81,6,18,700,258,31.2,1001,17.1,0,2.7
12858,2014,8,18,17,63,95,5,21,800,273,29.7,1001.3,17.2,0,2.6
12859,2014,8,18,18,81,126,5,25,900,265,28.8,1001.8,17.7,0,2.1
12860,2014,8,18,19,82,118,5,24,800,218,27.9,1002.1,17.7,0,1.5
12861,2014,8,18,20,79,124,4,30,800,177,27.4,1002.7,18.4,0,1
12862,2014,8,18,21,76,112,3,25,800,133,25.8,1002.7,18.2,0,1.3
12863,2014,8,18,22,75,99,2,20,800,117,26.1,1002.8,18.8,0,1.3
12864,2014,8,18,23,74,97,2,18,700,107,24.6,1002.8,17.8,0,1.3
12865,2014,8,19,0,75,96,2,17,700,103,23.8,1002.9,17.5,0,1
12866,2014,8,19,1,82,100,2,19,700,87,22.9,1002.8,17.8,0,1.1
12867,2014,8,19,2,82,91,2,18,700,75,22.5,1002.7,17.8,0,0
12868,2014,8,19,3,89,103,2,20,700,79,21.5,1002.9,17.7,0,1.8
12869,2014,8,19,4,87,101,2,16,700,67,21.4,1003.2,17.6,0,1.5
12870,2014,8,19,5,84,86,2,15,700,64,21.3,1003.5,17.7,0,1.1
12871,2014,8,19,6,84,88,2,12,700,68,21.9,1003.9,17.7,0,1.7
12872,2014,8,19,7,85,96,2,12,700,59,24.1,1004.1,18.1,0,1.2
12873,2014,8,19,8,86,104,3,14,800,76,26.2,1004.1,18.3,0,0.6
12874,2014,8,19,9,91,118,3,19,800,110,28,1003.7,18.4,0,1.6
12875,2014,8,19,10,89,118,3,20,800,129,29.6,1003.2,18.4,0,1.9
12876,2014,8,19,11,86,119,5,21,800,168,31,1002.6,18.7,0,1.7
12877,2014,8,19,12,84,120,5,24,900,201,32.2,1001.9,18.4,0,3.6
12878,2014,8,19,13,85,118,4,20,800,235,33.2,1001.1,17.8,0,2.9
12879,2014,8,19,14,82,105,5,19,900,263,32.4,1000.6,17.5,0,2.5
12880,2014,8,19,15,78,100,5,21,900,290,32.7,1000.6,16.9,0,2.5
12881,2014,8,19,16,69,95,4,18,700,259,32.6,1000,16,0,3.5
12882,2014,8,19,17,56,78,3,16,700,230,31.3,1000,15.7,0,2.7
12883,2014,8,19,18,52,52,4,15,600,211,30.1,1000.2,17.5,0,1.6
12884,2014,8,19,19,38,66,3,17,600,176,29.2,1000.7,17.7,0,1.4
12885,2014,8,19,20,44,100,3,19,600,155,28.5,1001.1,18,0,1.4
12886,2014,8,19,21,58,117,3,18,700,145,27.3,1001.3,18,0,1.6
12887,2014,8,19,22,65,102,3,16,700,146,26.5,1001.3,17.6,0,0.7
12888,2014,8,19,23,64,94,4,15,700,151,25.3,1001.4,17.5,0,1.6
12889,2014,8,20,0,72,91,3,15,700,127,25.3,1001.1,18,0,1.1
12890,2014,8,20,1,66,89,2,14,700,118,25.1,1001,17.6,0,1.4
12891,2014,8,20,2,71,93,2,14,700,107,24.4,1000.9,17.9,0,1
12892,2014,8,20,3,74,96,2,15,600,102,22.9,1000.8,18,0,1.4
12893,2014,8,20,4,80,105,2,17,700,94,22.6,1000.9,17.9,0,1
12894,2014,8,20,5,80,98,2,17,700,83,22.5,1001.3,18.1,0,0.5
12895,2014,8,20,6,86,97,2,16,700,73,23,1001.5,18.3,0,0.9
12896,2014,8,20,7,94,124,2,20,800,64,25.1,1001.7,18.5,0,1.5
12897,2014,8,20,8,105,147,3,24,800,62,26.9,1001.5,18.7,0,1.2
12898,2014,8,20,9,111,145,6,39,800,73,28.7,1001.2,19.3,0,1.4
12899,2014,8,20,10,117,155,8,26,800,123,29.7,1000.7,19.1,0,2.2
12900,2014,8,20,11,127,182,8,51,900,125,30.4,999.9,19.4,0,3.2
12901,2014,8,20,12,123,159,9,25,800,198,32.2,999,20.1,0,1.7
12902,2014,8,20,13,112,143,9,20,800,229,32.9,998.2,18.7,0,2.4
12903,2014,8,20,14,126,182,10,29,1000,296,33.2,997.4,18.6,0,2.6
12904,2014,8,20,15,117,135,11,28,1000,303,32.9,997,19,0,1.2
12905,2014,8,20,16,80,108,14,18,900,280,32.2,997,19.5,0,2.9
12906,2014,8,20,17,115,195,31,19,1400,291,31.3,997.3,19.6,0,2.6
12907,2014,8,20,18,129,204,31,22,1500,284,30.6,997.8,19,0,0.9
12908,2014,8,20,19,120.4,171.2,24,23.3,1400,261.2,29.9,997.8,18.3,0,2.1
12909,2014,8,20,20,117,176,21,23,1400,237,29.3,998.6,19,0,0.9
12910,2014,8,20,21,110,160,14,21,1400,184,28.6,998.8,19,0,2.2
12911,2014,8,20,22,114,152,13,19,1400,171,28.3,999.1,18.7,0,1.3
12912,2014,8,20,23,109,145,12,17,1300,163,28.1,998.8,18.8,0,1.7
12913,2014,8,21,0,109,137,12,16,1200,154,27.3,998.5,18.6,0,1.8
12914,2014,8,21,1,109,135,9,18,1200,137,26.7,998.3,18.8,0,1.2
12915,2014,8,21,2,111,142,10,17,1100,139,25.5,998.2,19.2,0,0.7
12916,2014,8,21,3,111,132,7,22,1100,105,24.9,998.2,19,0,0.8
12917,2014,8,21,4,114,125,5,20,1000,95,24.3,998.2,19.1,0,1.1
12918,2014,8,21,5,115,130,3,20,1000,76,24.7,998.5,18.6,0,0.8
12919,2014,8,21,6,111,130,3,20,900,73,25,998.6,18.9,0,1.2
12920,2014,8,21,7,111,130,3,19,1000,64,25.9,998.9,19.5,0,0.7
12921,2014,8,21,8,116,152,5,27,1000,63,25.3,999.4,21.6,0.5,1.9
12922,2014,8,21,9,124,157,6,54,1000,52,24.9,999.6,21,0.2,1
12923,2014,8,21,10,133,181,5,58,NA,43,27.5,999.1,20.6,0,1.2
12924,2014,8,21,11,143,160,NA,47,1200,75,27.1,997.9,20.9,0,1.8
12925,2014,8,21,12,134,155,NA,36,1300,111,29.6,997.3,20.7,0,1.6
12926,2014,8,21,13,145,169,9,33,NA,154,31.6,997,20.5,0,2
12927,2014,8,21,14,153,162,8,30,NA,189,32.4,996.3,20.3,0,2.2
12928,2014,8,21,15,132,139,11,21,1200,NA,33,996.1,19.1,0,2.9
12929,2014,8,21,16,122,146,10,NA,1200,NA,32.5,996,20.4,0,3.7
12930,2014,8,21,17,118,143,10,NA,1200,283,31.8,996.4,21.3,0,3.1
12931,2014,8,21,18,158,227,11,40,1400,342,30.7,996.8,21.5,0,1.8
12932,2014,8,21,19,163,232,10,32,1400,305,30.5,998.5,21.6,0,2.4
12933,2014,8,21,20,160,228,8,29,1400,233,24.9,1000.2,17.6,0.5,1.9
12934,2014,8,21,21,99,99,4,15,900,175,22.4,1001.4,18,0.1,3.6
12935,2014,8,21,22,25,35,2,8,600,130,22.2,1000.5,18.6,0,2.5
12936,2014,8,21,23,22,25,2,16,600,92,22.1,1000.1,18.3,0,1.5
12937,2014,8,22,0,22,22,2,13,600,71,22.1,999.2,17.2,0,1.3
12938,2014,8,22,1,20,20,2,16,600,69,21.8,999.1,17.4,0,1.2
12939,2014,8,22,2,23,23,2,13,600,63,21.1,999,17.7,0,1.1
12940,2014,8,22,3,18,18,2,19,400,47,20.4,999.2,18,0,1.4
12941,2014,8,22,4,17,17,2,16,400,29,19.8,999.5,17.4,0,1.6
12942,2014,8,22,5,17,17,2,23,400,18,19.9,999.9,16.3,0,0.8
12943,2014,8,22,6,17,18,2,28,400,11,20.6,1000.2,16.4,0,1.3
12944,2014,8,22,7,19,23,2,19,400,38,22.5,1000.1,16.3,0,1.5
12945,2014,8,22,8,28,28,2,19,400,45,25.3,999.9,16.7,0,0.8
12946,2014,8,22,9,14,47,2,22,400,61,27.4,1000.1,16.7,0,1
12947,2014,8,22,10,32,32,2,15,400,95,27.3,999.8,17.8,0,2
12948,2014,8,22,11,20,31,2,27,400,97,26.9,999.4,18.7,0,1.9
12949,2014,8,22,12,31,72,2,41,500,87,27,998.8,17.8,0,1.4
12950,2014,8,22,13,34,64,2,35,500,91,27.2,998.4,17.9,0,2.3
12951,2014,8,22,14,39,64,2,36,600,99,26.7,997.6,17.5,0,0.7
12952,2014,8,22,15,39,54,2,36,600,104,26.7,997,17.7,0,1.8
12953,2014,8,22,16,43,64,2,29,500,106,26.9,996.7,17.7,0,1.7
12954,2014,8,22,17,43,72,2,36,600,94,26.6,996.8,18.2,0,1.4
12955,2014,8,22,18,52,56,2,42,600,89,26.7,997.2,18.6,0,0.2
12956,2014,8,22,19,50,89,2,46,700,81,25.9,997.4,18.3,0,1.3
12957,2014,8,22,20,50,75,2,40,700,69,25.2,998,18.4,0,1.9
12958,2014,8,22,21,49,65,2,45,700,60,25.1,998,18.8,0,1.3
12959,2014,8,22,22,56,79,2,32,700,84,24.4,997.5,18.6,0,0.3
12960,2014,8,22,23,58,85,2,34,700,71,23.8,997.6,18.9,0,0.5
12961,2014,8,23,0,64,75,2,32,700,64,23.6,997.5,18.3,0,0.6
12962,2014,8,23,1,57,69,2,32,700,49,23.5,997.5,17.7,0,1.3
12963,2014,8,23,2,57,58,2,20,600,44,22.4,997.6,17.7,0,0.7
12964,2014,8,23,3,56,56,2,17,600,45,22.1,997.2,17.7,0,1
12965,2014,8,23,4,51,51,2,16,600,41,21.8,997.3,17.4,0,1.3
12966,2014,8,23,5,54,54,2,14,600,49,21.9,997.6,17.7,0,0.9
12967,2014,8,23,6,64,64,2,13,700,58,23,997.6,17.9,0,0.5
12968,2014,8,23,7,67,69,2,17,700,40,24.6,997.7,18.3,0,0.9
12969,2014,8,23,8,73,99,5,23,800,37,27,997.6,17.8,0,1.3
12970,2014,8,23,9,59,59,15,21,700,54,29,997.5,18.1,0,1.8
12971,2014,8,23,10,52,52,26,17,800,84,30.5,997.1,18.2,0,1.8
12972,2014,8,23,11,56,84,25,21,800,90,31.8,996.3,17.7,0,2.8
12973,2014,8,23,12,63,93,20,29,800,107,32.4,995.4,17.5,0,3.1
12974,2014,8,23,13,56,57,20,21,800,148,33.1,994.3,17.7,0,2.7
12975,2014,8,23,14,48,74,15,17,700,183,33.7,993.6,17.8,0,3.5
12976,2014,8,23,15,58,83,11,18,700,214,32.6,993.7,18.8,0,3.7
12977,2014,8,23,16,63,114,7,22,800,249,32,994,18.6,0,3.2
12978,2014,8,23,17,86,153,5,30,900,298,31.1,994.6,18.5,0,2.2
12979,2014,8,23,18,88,151,4,27,900,269,27.1,995.1,19.2,0,1.6
12980,2014,8,23,19,76,95,2,19,800,195,27.2,995.9,19,0,1.6
12981,2014,8,23,20,75,84,2,18,800,153,26.8,996.7,19.9,0,2.3
12982,2014,8,23,21,77,77,2,16,800,145,20.7,997.6,17.7,19.3,3.2
12983,2014,8,23,22,37,37,2,7,400,123,20.3,997.6,18.4,0.4,2
12984,2014,8,23,23,9,13,2,6,300,87,20.9,997.4,18.8,0,1.8
12985,2014,8,24,0,5,5,2,14,300,56,21.7,997.8,18.1,0.1,2.7
12986,2014,8,24,1,9,9,2,10,300,44,21.9,997.2,18.7,0,1.8
12987,2014,8,24,2,6,6,2,13,300,28,21.9,996.9,17.9,0,0.2
12988,2014,8,24,3,3,5,2,9,200,40,25.4,997.7,10.8,0,3
12989,2014,8,24,4,3,5,2,3,200,72,25.9,998.1,10.1,0,2.3
12990,2014,8,24,5,3,5,2,4,200,79,23.9,998.9,12.8,0,1.1
12991,2014,8,24,6,14,18,2,5,200,74,23.9,999.1,10.9,0,1.8
12992,2014,8,24,7,7,7,2,6,200,68,25.1,999.5,9.4,0,2
12993,2014,8,24,8,3,5,2,5,200,79,25.7,999.2,9.5,0,4.4
12994,2014,8,24,9,8,8,2,7,200,74,26.6,999,10.3,0,4
12995,2014,8,24,10,3,5,2,7,200,74,27.6,998.8,9.9,0,3.5
12996,2014,8,24,11,3,20,7,14,300,70,29.8,998.3,10.4,0,3.3
12997,2014,8,24,12,4,17,8,12,300,75,30.5,998,10.5,0,2.9
12998,2014,8,24,13,10,18,5,9,200,86,31.5,997.4,10.8,0,2
12999,2014,8,24,14,4,17,4,9,200,94,32.4,996.8,9.2,0,3.4
13000,2014,8,24,15,3,10,3,9,200,101,31.9,996.5,10,0,2.7
13001,2014,8,24,16,19,19,2,8,200,102,32.6,996.8,10.6,0,1.2
13002,2014,8,24,17,5,8,3,8,200,106,31.9,997.2,10,0,2.2
13003,2014,8,24,18,7,19,3,9,200,106,29.8,997.8,10.8,0,1.3
13004,2014,8,24,19,30,58,3,12,300,88,28,999,17.2,0,3.5
13005,2014,8,24,20,19,42,3,14,300,76,26.8,1000.3,17.3,0,2.6
13006,2014,8,24,21,14,30,2,15,300,70,25.9,1001.3,17.5,0,1.2
13007,2014,8,24,22,11,44,2,16,300,63,24.8,1001.6,15.4,0,1.1
13008,2014,8,24,23,14,20,2,14,300,67,22.5,1001.8,17,0,1.4
13009,2014,8,25,0,8.4,8.4,2,15.7,300,60.7,21.8,1001.8,16.3,0,1
13010,2014,8,25,1,13,29,2,16,300,49,22.4,1001.8,14.3,0,1.4
13011,2014,8,25,2,13,14,2,13,300,47,20.9,1002.1,12.1,0,1.3
13012,2014,8,25,3,15,15,2,11,300,45,20,1002.3,11.2,0,1.7
13013,2014,8,25,4,8,8,2,15,200,41,21.8,1002.5,7.6,0,1.5
13014,2014,8,25,5,3,5,2,11,200,56,20.4,1002.9,8.4,0,1.2
13015,2014,8,25,6,3,5,2,7,200,69,22.4,1003.4,8.1,0,1.6
13016,2014,8,25,7,9,12,8,14,300,58,25.2,1003.6,7.8,0,3.1
13017,2014,8,25,8,8,27,13,17,300,57,27.2,1003.9,6.6,0,3.8
13018,2014,8,25,9,3,9,16,17,300,62,28.4,1003.8,6.5,0,3.5
13019,2014,8,25,10,4,9,11,14,300,75,29.7,1003.3,5.7,0,3.7
13020,2014,8,25,11,11,11,2,9,200,89,30.5,1002.6,5.7,0,3.1
13021,2014,8,25,12,12,12,2,9,200,94,31.7,1001.5,5.2,0,4.1
13022,2014,8,25,13,3,5,2,8,200,95,32.5,1000.8,5.1,0,2.7
13023,2014,8,25,14,3,5,2,8,200,93,32.8,1000.3,3.7,0,3.1
13024,2014,8,25,15,11,11,2,9,200,100,33.2,1000,4,0,3.1
13025,2014,8,25,16,7,7,2,9,200,103,33.1,1000,3.9,0,2.8
13026,2014,8,25,17,3,7,2,10,200,107,31.1,1000.3,7.5,0,3.2
13027,2014,8,25,18,3,36,2,11,200,108,29.8,1001.2,8.2,0,2.9
13028,2014,8,25,19,12,69,2,22,300,109,28.1,1002.1,9.4,0,1.4
13029,2014,8,25,20,35,35,2,25,300,88,25.4,1003,10.8,0,1.7
13030,2014,8,25,21,3,33,2,22,300,76,24.4,1003.3,10.3,0,1.4
13031,2014,8,25,22,3,36,2,20,300,81,23.9,1003.6,10.2,0,1.2
13032,2014,8,25,23,16,28,2,21,300,85,21.9,1004.1,11,0,1.2
13033,2014,8,26,0,5,39,2,23,300,77,21,1004.2,11.6,0,1.4
13034,2014,8,26,1,16,40,2,19,300,74,19.8,1003.9,11.3,0,1.7
13035,2014,8,26,2,10,41,2,24,300,57,20.6,1004,10.1,0,2
13036,2014,8,26,3,19,20,2,17,300,64,19.5,1004.1,10.2,0,1.5
13037,2014,8,26,4,13,16,2,15,200,74,19.1,1004.6,10.1,0,0.3
13038,2014,8,26,5,19,32,2,17,200,63,18.1,1005,10.9,0,1.2
13039,2014,8,26,6,5,16,2,16,200,55,20.6,1005.3,11.2,0,0.1
13040,2014,8,26,7,16,45,4,20,300,46,24.9,1005.1,8.4,0,1.6
13041,2014,8,26,8,6,67,7,23,300,46,27.8,1005.3,7.1,0,2.2
13042,2014,8,26,9,3,5,59,25,500,49,29.8,1005.3,6.4,0,2.9
13043,2014,8,26,10,24,40,56,21,500,58,31.6,1004.7,5.9,0,1.4
13044,2014,8,26,11,7,28,39,19,400,68,33.5,1004.1,6.7,0,2.4
13045,2014,8,26,12,10,12,27,14,300,79,34.7,1003.6,6.9,0,1.9
